SID,sameDiff,Prime,Target,prime_file,target_file,Congruent,PIT_corr,PIT_rt,WM_corr,WM_rt,group,block,Trial,Load
1,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.658,NA,NA,A,H,208,Low
1,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0201,NA,NA,A,H,209,Low
1,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0685,NA,NA,A,H,210,Low
1,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.8487,NA,NA,A,H,211,Low
1,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9668,NA,NA,A,H,212,Low
1,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6172,NA,NA,A,H,213,Low
1,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.972,NA,NA,A,H,214,Low
1,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.5343,NA,NA,A,H,215,Low
1,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6338,NA,NA,A,H,216,Low
1,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.14,NA,NA,A,H,217,Low
1,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.9018,NA,NA,A,H,218,Low
1,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7691,NA,NA,A,H,219,Low
1,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.8385,NA,NA,A,H,220,Low
1,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6179,NA,NA,A,H,221,Low
1,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7512,NA,NA,A,H,222,Low
1,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.0505,NA,NA,A,H,223,Low
1,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.3164,NA,NA,A,H,224,Low
1,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.6752,1,1.0134,A,H,225,High
1,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6475,0,1.0804,A,H,226,High
1,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7172,1,0.8058,A,H,227,High
1,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7175,1,0.9854,A,H,228,High
1,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.7978,0,0.8923,A,H,229,High
1,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.7008,1,0.7162,A,H,230,High
1,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6996,1,0.7706,A,H,231,High
1,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7982,1,0.7016,A,H,232,High
1,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7905,0,0.8244,A,H,233,High
1,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.0857,1,1.3177,A,H,234,High
1,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9106,1,0.7943,A,H,235,High
1,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6924,0,0.9735,A,H,236,High
1,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5976,0,0.9547,A,H,237,High
1,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7538,1,0.8777,A,H,238,High
1,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.651,0,0.9696,A,H,239,High
1,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7639,1,0.9345,A,H,240,High
1,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.6898,0,0.8935,A,H,241,High
1,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7325,0,2.4881,A,H,242,High
1,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7172,1,1.0439,A,H,243,High
1,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.948,0,1.6623,A,H,244,High
1,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9297,1,0.8584,A,H,245,High
1,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.6962,1,1.1329,A,H,246,High
1,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.6967,0,0.8045,A,H,247,High
1,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8918,0,0.9172,A,H,248,High
1,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.8712,0,1.5051,A,H,249,High
1,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9204,0,1.0854,A,H,250,High
1,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6339,1,1.7314,A,H,251,High
1,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6483,0,1.0654,A,H,252,High
1,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.997,1,0.8676,A,H,253,High
1,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,0,NA,0,0.9862,A,H,254,High
1,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.1902,1,0.9338,A,H,255,High
1,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.936,0,1.3348,A,H,256,High
2,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.995995,0,1.819035,A,H,1,High
2,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.946555,1,1.25267,A,H,2,High
2,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0529,1,1.04633,A,H,3,High
2,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,1.229955,0,1.16555,A,H,4,High
2,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.09277,1,1.5219,A,H,5,High
2,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.017445,1,1.4463,A,H,6,High
2,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.98474,1,1.13241,A,H,7,High
2,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.929815,0,1.488525,A,H,8,High
2,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.033475,1,1.432745,A,H,9,High
2,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.78374,1,1.003625,A,H,10,High
2,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.951765,1,0.880765,A,H,11,High
2,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.9017,1,0.95382,A,H,12,High
2,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.32095,1,1.071105,A,H,13,High
2,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.813075,1,0.948995,A,H,14,High
2,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.646115,1,1.518935,A,H,15,High
2,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.829385,1,1.084905,A,H,16,High
2,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.96475,1,0.814485,A,H,17,High
2,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.86037,0,1.38245,A,H,18,High
2,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.437405,1,1.420065,A,H,19,High
2,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.79928,1,1.118385,A,H,20,High
2,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.998295,1,1.100285,A,H,21,High
2,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.27044,0,1.13922,A,H,22,High
2,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.720735,1,0.59773,A,H,23,High
2,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.665925,1,1.35136,A,H,24,High
2,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,0,1.621815,1,1.36721,A,H,25,High
2,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.72769,0,0.68528,A,H,26,High
2,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.76758,1,0.835635,A,H,27,High
2,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.748205,1,1.401075,A,H,28,High
2,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.730935,1,0.8852,A,H,29,High
2,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.833495,1,1.183575,A,H,30,High
2,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.83105,1,1.1839,A,H,31,High
2,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.670565,1,1.10463,A,H,32,High
2,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.569535,NA,NA,A,H,33,Low
2,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.68362,NA,NA,A,H,34,Low
2,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.78302,NA,NA,A,H,35,Low
2,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.688175,NA,NA,A,H,36,Low
2,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.781095,NA,NA,A,H,37,Low
2,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.851035,NA,NA,A,H,38,Low
2,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.847215,NA,NA,A,H,39,Low
2,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.91768,NA,NA,A,H,40,Low
2,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.803885,NA,NA,A,H,41,Low
2,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.78359,NA,NA,A,H,42,Low
2,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.80554,NA,NA,A,H,43,Low
2,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.21665,NA,NA,A,H,44,Low
2,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.692865,NA,NA,A,H,45,Low
2,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.78246,NA,NA,A,H,46,Low
2,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.853885,NA,NA,A,H,47,Low
2,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.734095,NA,NA,A,H,48,Low
2,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6306,NA,NA,A,H,49,Low
2,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,0,0.98512,NA,NA,A,H,50,Low
2,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.803345,NA,NA,A,H,51,Low
2,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.098065,NA,NA,A,H,52,Low
2,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.833145,NA,NA,A,H,53,Low
2,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.665905,NA,NA,A,H,54,Low
2,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.721095,NA,NA,A,H,55,Low
2,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.18543,NA,NA,A,H,56,Low
2,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,0.903155,NA,NA,A,H,57,Low
2,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.054685,NA,NA,A,H,58,Low
2,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.834195,NA,NA,A,H,59,Low
2,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.915535,NA,NA,A,H,60,Low
2,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.80365,NA,NA,A,H,61,Low
2,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.925235,NA,NA,A,H,62,Low
2,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.966405,NA,NA,A,H,63,Low
2,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.65167,NA,NA,A,H,64,Low
2,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.669905,NA,NA,A,H,65,Low
2,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,0,0.931995,NA,NA,A,H,66,Low
2,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.66651,NA,NA,A,H,67,Low
2,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.597815,NA,NA,A,H,68,Low
2,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.58424,NA,NA,A,H,69,Low
2,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.888005,NA,NA,A,H,70,Low
2,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.64835,NA,NA,A,H,71,Low
2,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.75136,NA,NA,A,H,72,Low
2,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.619,NA,NA,A,H,73,Low
2,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.68039,NA,NA,A,H,74,Low
2,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.054835,NA,NA,A,H,75,Low
2,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.70004,NA,NA,A,H,76,Low
2,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.54982,NA,NA,A,H,77,Low
2,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.5319,NA,NA,A,H,78,Low
2,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.63197,NA,NA,A,H,79,Low
2,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.747845,NA,NA,A,H,80,Low
2,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.805195,NA,NA,A,H,81,Low
2,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.550035,NA,NA,A,H,82,Low
2,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.518525,NA,NA,A,H,83,Low
2,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.77076,NA,NA,A,H,84,Low
2,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.817595,NA,NA,A,H,85,Low
2,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.415035,NA,NA,A,H,86,Low
2,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.53704,NA,NA,A,H,87,Low
2,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.74855,NA,NA,A,H,88,Low
2,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.620045,NA,NA,A,H,89,Low
2,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.701015,NA,NA,A,H,90,Low
2,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.672735,NA,NA,A,H,91,Low
2,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.532855,NA,NA,A,H,92,Low
2,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.56278,NA,NA,A,H,93,Low
2,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.77109,NA,NA,A,H,94,Low
2,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.00008,NA,NA,A,H,95,Low
2,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.83578,NA,NA,A,H,96,Low
2,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.862035,1,1.07191,A,H,97,High
2,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7528,1,0.89999,A,H,98,High
2,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.82189,1,0.60282,A,H,99,High
2,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.44652,1,1.234225,A,H,100,High
2,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.28394,1,0.81453,A,H,101,High
2,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8344,1,1.50332,A,H,102,High
2,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.752685,1,1.069355,A,H,103,High
2,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.99978,1,1.269875,A,H,104,High
2,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.75268,1,1.03756,A,H,105,High
2,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.684045,1,1.315985,A,H,106,High
2,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.734865,1,1.132545,A,H,107,High
2,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.683445,1,1.41884,A,H,108,High
2,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.52138,1,0.70336,A,H,109,High
2,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.88636,0,1.304535,A,H,110,High
2,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7294,1,1.153855,A,H,111,High
2,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.63593,1,0.761075,A,H,112,High
2,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.704435,1,1.554645,A,H,113,High
2,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.73576,1,0.652225,A,H,114,High
2,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,0,NA,0,0.900205,A,H,115,High
2,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.600895,1,1.000075,A,H,116,High
2,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.880455,1,0.73265,A,H,117,High
2,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.608655,1,0.801935,A,H,118,High
2,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.65684,1,0.805005,A,H,119,High
2,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.687025,1,1.4876,A,H,120,High
2,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.85183,1,1.57178,A,H,121,High
2,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,0,1.42925,0,0.81709,A,H,122,High
2,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.57024,1,1.336445,A,H,123,High
2,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.752895,1,1.285005,A,H,124,High
2,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.66838,1,0.668145,A,H,125,High
2,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.78081,1,1.530455,A,H,126,High
2,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.836365,1,0.935675,A,H,127,High
2,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.596895,1,0.68342,A,H,128,High
2,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.52768,1,1.087475,A,H,129,High
2,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.21296,1,1.419275,A,H,130,High
2,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.46766,1,1.01738,A,H,131,High
2,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.88394,1,1.403905,A,H,132,High
2,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.07881,1,0.932085,A,H,133,High
2,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.61572,0,1.454795,A,H,134,High
2,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.631325,1,0.90411,A,H,135,High
2,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.012815,1,0.8684,A,H,136,High
2,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.85141,1,1.153535,A,H,137,High
2,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7864,1,1.249685,A,H,138,High
2,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,0.50203,0,1.818525,A,H,139,High
2,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,0,1.07592,1,0.95084,A,H,140,High
2,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.569685,1,0.736715,A,H,141,High
2,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.58906,0,0.588215,A,H,142,High
2,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.7327,0,1.501915,A,H,143,High
2,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.68677,1,0.88833,A,H,144,High
2,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.868565,1,1.11852,A,H,145,High
2,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.901425,1,0.90097,A,H,146,High
2,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.84794,0,0.947615,A,H,147,High
2,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.83027,0,1.035325,A,H,148,High
2,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.05296,1,1.48713,A,H,149,High
2,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.69965,1,1.420035,A,H,150,High
2,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.69854,0,1.90003,A,H,151,High
2,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.751975,0,0.883815,A,H,152,High
2,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.634075,1,0.967505,A,H,153,High
2,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.60235,1,1.04099,A,H,154,High
2,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.949055,0,0.82289,A,H,155,High
2,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.82664,1,0.7861,A,H,156,High
2,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.733305,1,1.10245,A,H,157,High
2,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.788595,1,1.65485,A,H,158,High
2,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.78512,1,0.748325,A,H,159,High
